City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
226,Moanda,-1.5575,13.2178,87.8,62,20,2.64,GA,2021-01-31 18:09:40
227,Kaitangata,-46.2817,169.8464,60.01,91,100,1.32,NZ,2021-01-31 18:09:40
228,Asau,46.4333,26.4,30.0,69,100,3.8,RO,2021-01-31 18:09:40
229,Takoradi,4.8845,-1.7554,81.3,81,89,11.27,GH,2021-01-31 18:05:15
230,Locri,38.2414,16.2623,54.0,97,77,4.0,IT,2021-01-31 18:09:41
231,Ponta Do Sol,32.6667,-17.1,66.2,72,20,4.61,PT,2021-01-31 18:09:41
232,Yar-Sale,66.8333,70.8333,-6.72,91,100,7.23,RU,2021-01-31 18:09:41
233,Dingle,10.9995,122.6711,72.9,89,88,9.53,PH,2021-01-31 18:09:41
234,Tasiilaq,65.6145,-37.6368,14.0,57,75,4.61,GL,2021-01-31 18:09:41
235,Alihe,50.5667,123.7167,-23.58,84,73,2.91,CN,2021-01-31 18:09:41
236,Waipawa,-41.4122,175.5153,57.2,77,50,12.66,NZ,2021-01-31 18:09:42
237,Tutoia,-2.7619,-42.2744,89.6,66,20,13.8,BR,2021-01-31 18:09:42
238,Bilibino,68.0546,166.4372,-14.85,83,100,6.2,RU,2021-01-31 18:09:42
239,Rincon,32.296,-81.2354,62.6,82,90,4.61,US,2021-01-31 18:09:42
240,Chokurdakh,70.6333,147.9167,-28.61,85,18,10.54,RU,2021-01-31 18:04:59
241,Koulikoro,14.0,-7.75,85.06,12,100,8.46,ML,2021-01-31 18:09:42
242,Sinegorye,62.0788,150.477,-30.28,79,100,7.25,RU,2021-01-31 18:09:43
243,Amnat Charoen,15.9167,104.75,68.05,77,2,14.81,TH,2021-01-31 18:09:43
244,Kinlochleven,56.7115,-4.9661,32.0,83,99,1.01,GB,2021-01-31 18:09:43
245,Batticaloa,7.7102,81.6924,78.03,86,2,8.93,LK,2021-01-31 18:06:08
246,Maneadero,31.7167,-116.5667,63.0,57,85,0.43,MX,2021-01-31 18:09:43
247,Virovitica,45.8319,17.3839,32.0,80,90,12.66,HR,2021-01-31 18:09:43
248,Kruisfontein,-34.0033,24.7314,73.0,73,0,4.0,ZA,2021-01-31 18:05:25
249,Cabra,37.4725,-4.4421,59.0,82,75,5.75,ES,2021-01-31 18:09:44
250,Tigil,57.8,158.6667,-5.4,92,94,4.97,RU,2021-01-31 18:09:44
251,Leh,34.1667,77.5833,9.32,61,91,1.07,IN,2021-01-31 18:09:44
252,Burnie,-41.0667,145.9167,60.06,88,53,4.45,AU,2021-01-31 18:09:44
253,Tumalaytay,12.2758,123.232,74.32,84,95,9.37,PH,2021-01-31 18:09:44
